id,state_code,div_no,month,tmax_f,tmin_f,pcpn_in,climdiv_id
5096,48,8,4,55.60,29.00,1.87,4808
5097,48,8,5,65.00,38.30,2.61,4808
5098,48,8,6,77.20,47.10,1.89,4808
5099,48,8,7,85.10,54.00,1.47,4808
5100,48,8,8,83.30,51.80,1.17,4808
5101,48,8,9,73.90,43.00,1.22,4808
5102,48,8,10,59.40,31.30,1.22,4808
5103,48,8,11,46.20,22.00,0.65,4808
5104,48,8,12,37.00,14.90,0.59,4808
5105,48,9,1,31.80,10.00,0.79,4809
5106,48,9,2,34.80,11.70,0.90,4809
5107,48,9,3,44.80,19.80,1.22,4809
5108,48,9,4,51.90,26.50,1.81,4809
5109,48,9,5,61.20,35.60,2.53,4809
5110,48,9,6,72.00,43.30,1.49,4809
5111,48,9,7,81.30,50.20,0.90,4809
5112,48,9,8,79.40,48.50,0.80,4809
5113,48,9,9,68.80,40.10,1.23,4809
5114,48,9,10,54.50,29.20,1.35,4809
5115,48,9,11,40.70,18.20,0.93,4809
5116,48,9,12,31.20,9.90,0.92,4809
5117,48,10,1,31.00,11.90,0.78,4810
5118,48,10,2,33.30,12.80,0.82,4810
5119,48,10,3,43.10,20.80,1.02,4810
5120,48,10,4,51.30,26.60,1.57,4810
5121,48,10,5,61.40,35.10,1.92,4810
5122,48,10,6,73.40,43.40,1.18,4810
5123,48,10,7,81.60,50.30,0.93,4810
5124,48,10,8,79.40,48.40,0.82,4810
5125,48,10,9,69.50,40.00,1.10,4810
5126,48,10,10,55.10,29.50,1.18,4810
5127,48,10,11,40.70,19.60,0.86,4810
5128,48,10,12,31.00,11.90,0.82,4810
5129,49,1,1,74.10,59.40,3.90,4901
5130,49,1,2,74.00,59.00,4.58,4901
5131,49,1,3,74.40,60.20,4.67,4901
5132,49,1,4,75.90,61.80,2.49,4901
5133,49,1,5,77.40,63.20,2.16,4901
5134,49,1,6,79.40,65.30,1.84,4901
5135,49,1,7,80.30,66.60,1.68,4901
5136,49,1,8,81.10,67.10,2.14,4901
5137,49,1,9,81.10,66.60,2.09,4901
5138,49,1,10,79.80,65.90,3.38,4901
5139,49,1,11,77.30,64.00,3.90,4901
5140,49,1,12,75.20,61.80,5.43,4901
5141,49,2,1,74.80,60.20,6.86,4902
5142,49,2,2,74.70,59.80,8.86,4902
5143,49,2,3,75.10,60.90,11.57,4902
5144,49,2,4,76.60,62.60,8.23,4902
5145,49,2,5,78.10,64.00,6.48,4902
5146,49,2,6,80.10,66.10,7.15,4902
5147,49,2,7,81.00,67.30,7.61,4902
5148,49,2,8,81.80,67.90,7.82,4902
5149,49,2,9,81.80,67.40,7.07,4902
5150,49,2,10,80.50,66.60,7.99,4902
5151,49,2,11,77.90,64.70,10.48,4902
5152,49,2,12,75.80,62.60,10.56,4902
5153,49,3,1,77.30,63.70,3.24,4903
5154,49,3,2,77.20,63.60,3.03,4903
5155,49,3,3,77.60,64.50,3.60,4903
5156,49,3,4,79.10,66.10,1.91,4903
5157,49,3,5,80.80,67.30,1.69,4903
5158,49,3,6,82.40,69.40,1.23,4903
5159,49,3,7,83.40,70.60,1.36,4903
5160,49,3,8,84.30,71.20,1.54,4903
5161,49,3,9,84.40,70.70,1.70,4903
5162,49,3,10,83.20,69.90,2.69,4903
5163,49,3,11,80.40,68.20,3.44,4903
5164,49,3,12,78.20,65.90,3.68,4903
5165,49,4,1,75.80,62.40,6.90,4904
5166,49,4,2,75.70,62.10,6.65,4904
5167,49,4,3,76.00,62.90,9.20,4904
5168,49,4,4,77.50,64.30,7.32,4904
5169,49,4,5,79.30,65.60,6.16,4904
5170,49,4,6,80.80,67.60,6.34,4904
5171,49,4,7,81.90,68.80,7.23,4904
5172,49,4,8,82.80,69.40,6.69,4904
5173,49,4,9,83.00,69.00,7.06,4904
5174,49,4,10,81.70,68.30,8.17,4904
5175,49,4,11,78.90,66.60,9.17,4904
5176,49,4,12,76.60,64.50,8.74,4904
5177,49,5,1,75.00,61.60,3.44,4905
5178,49,5,2,74.80,61.50,2.40,4905
5179,49,5,3,75.20,62.00,3.04,4905
5180,49,5,4,76.50,63.40,1.49,4905
5181,49,5,5,78.00,64.60,1.28,4905
5182,49,5,6,79.70,66.30,0.74,4905
5183,49,5,7,80.70,67.60,0.96,4905
5184,49,5,8,81.50,68.20,1.09,4905
5185,49,5,9,81.30,67.90,1.26,4905
5186,49,5,10,80.40,67.20,1.80,4905
5187,49,5,11,78.10,65.70,2.36,4905
5188,49,5,12,76.10,63.60,3.01,4905
5189,49,6,1,72.50,59.10,9.07,4906
5190,49,6,2,72.10,58.80,8.00,4906
5191,49,6,3,72.40,59.30,11.96,4906
5192,49,6,4,73.70,60.50,8.52,4906
5193,49,6,5,75.20,61.80,6.42,4906
5194,49,6,6,76.90,63.50,5.55,4906
5195,49,6,7,78.00,64.80,8.20,4906
5196,49,6,8,78.80,65.30,7.60,4906
5197,49,6,9,78.40,65.00,7.26,4906
5198,49,6,10,77.60,64.30,7.80,4906
5199,49,6,11,75.40,62.90,9.68,4906
5200,49,6,12,73.40,60.90,9.65,4906
5201,49,7,1,74.60,57.80,1.96,4907
5202,49,7,2,74.30,57.70,1.57,4907
5203,49,7,3,74.40,58.80,1.85,4907
5204,49,7,4,75.30,60.00,1.31,4907
5205,49,7,5,76.50,61.20,1.47,4907
5206,49,7,6,77.60,62.50,1.12,4907
5207,49,7,7,78.80,63.60,1.03,4907
5208,49,7,8,79.50,64.20,1.24,4907
5209,49,7,9,79.30,63.80,1.31,4907
5210,49,7,10,78.80,63.10,1.35,4907
5211,49,7,11,76.90,61.70,1.29,4907
5212,49,7,12,75.20,59.60,1.71,4907
5213,49,8,1,71.10,53.70,6.09,4908
5214,49,8,2,70.60,53.60,6.22,4908
5215,49,8,3,70.60,54.60,8.91,4908
5216,49,8,4,71.50,55.70,7.14,4908
5217,49,8,5,72.90,57.00,4.90,4908
5218,49,8,6,74.20,58.30,4.28,4908
5219,49,8,7,75.40,59.40,5.96,4908
5220,49,8,8,76.10,60.10,6.36,4908
5221,49,8,9,75.60,59.60,3.93,4908
5222,49,8,10,75.10,58.90,4.50,4908
5223,49,8,11,73.20,57.60,7.74,4908
5224,49,8,12,71.50,55.50,7.58,4908
5225,49,9,1,70.10,52.10,2.08,4909
5226,49,9,2,69.50,52.00,1.85,4909
5227,49,9,3,69.30,53.00,2.51,4909
5228,49,9,4,70.20,54.00,2.09,4909
5229,49,9,5,71.70,55.40,2.68,4909
5230,49,9,6,73.00,56.60,2.21,4909
5231,49,9,7,74.30,57.90,2.72,4909
5232,49,9,8,75.00,58.50,2.91,4909
5233,49,9,9,74.40,58.00,3.19,4909
5234,49,9,10,73.90,57.40,2.81,4909
5235,49,9,11,72.10,56.00,1.70,4909
5236,49,9,12,70.30,53.90,1.93,4909
5237,49,10,1,57.40,40.60,1.65,4910
5238,49,10,2,56.40,40.00,1.60,4910
5239,49,10,3,56.30,40.60,2.30,4910
5240,49,10,4,58.00,41.80,1.15,4910
5241,49,10,5,60.00,43.60,1.46,4910
5242,49,10,6,61.80,45.20,0.73,4910
5243,49,10,7,62.50,45.90,1.35,4910
5244,49,10,8,63.00,46.30,1.98,4910
5245,49,10,9,61.80,45.80,1.41,4910
5246,49,10,10,61.20,45.20,1.61,4910
5247,49,10,11,59.10,43.70,1.54,4910
5248,49,10,12,57.50,42.00,1.70,4910
5249,49,11,1,71.50,54.00,4.66,4911
5250,49,11,2,71.00,53.90,4.01,4911
5251,49,11,3,70.90,54.90,5.06,4911
5252,49,11,4,71.90,56.00,2.97,4911
5253,49,11,5,73.20,57.30,2.82,4911
5254,49,11,6,74.50,58.60,1.90,4911
5255,49,11,7,75.70,59.80,2.83,4911
5256,49,11,8,76.40,60.40,4.01,4911
5257,49,11,9,76.00,59.90,3.44,4911
5258,49,11,10,75.40,59.30,4.60,4911
5259,49,11,11,73.60,57.90,4.64,4911
5260,49,11,12,71.90,55.80,4.36,4911
5261,49,12,1,71.60,54.40,9.56,4912
5262,49,12,2,71.10,54.30,10.70,4912
5263,49,12,3,71.10,55.30,14.59,4912
5264,49,12,4,72.00,56.40,12.14,4912
5265,49,12,5,73.40,57.70,9.08,4912
5266,49,12,6,74.70,59.00,8.78,4912
5267,49,12,7,75.90,60.20,11.31,4912
5268,49,12,8,76.60,60.80,12.79,4912
5269,49,12,9,76.10,60.30,10.20,4912
5270,49,12,10,75.60,59.60,11.53,4912
5271,49,12,11,73.70,58.30,16.10,4912
5272,49,12,12,72.00,56.20,13.53,4912
5273,50,1,1,-4.50,-18.00,0.51,5001
5274,50,1,2,-2.90,-17.60,0.52,5001
5275,50,1,3,0.40,-15.70,0.40,5001
5276,50,1,4,16.80,0.20,0.38,5001
5277,50,1,5,34.80,21.70,0.57,5001
5278,50,1,6,53.50,38.20,1.12,5001
5279,50,1,7,59.40,43.10,2.11,5001
5280,50,1,8,51.50,38.30,2.15,5001
5281,50,1,9,39.70,28.50,1.36,5001
5282,50,1,10,22.60,11.70,0.96,5001
5283,50,1,11,7.90,-5.00,0.87,5001
5284,50,1,12,-2.30,-14.50,0.56,5001
5285,50,2,1,10.40,-2.30,0.96,5002
5286,50,2,2,15.00,1.30,1.11,5002
5287,50,2,3,17.80,2.80,0.90,5002
5288,50,2,4,31.70,16.70,0.81,5002
5289,50,2,5,46.90,31.30,1.05,5002
5290,50,2,6,59.50,42.50,1.44,5002
5291,50,2,7,61.70,47.10,2.49,5002
5292,50,2,8,57.80,44.50,3.32,5002
5293,50,2,9,49.00,36.50,2.56,5002
5294,50,2,10,34.20,23.90,1.90,5002
5295,50,2,11,20.70,9.50,1.57,5002
5296,50,2,12,13.00,0.70,1.05,5002
5297,50,3,1,4.70,-9.80,0.80,5003
5298,50,3,2,13.30,-3.50,0.82,5003
5299,50,3,3,21.20,0.40,0.69,5003
5300,50,3,4,38.70,18.10,0.62,5003
5301,50,3,5,55.10,33.80,0.86,5003
5302,50,3,6,66.40,45.10,1.77,5003
5303,50,3,7,67.20,48.40,2.76,5003
5304,50,3,8,60.90,43.60,3.17,5003
5305,50,3,9,49.70,34.00,2.42,5003
5306,50,3,10,31.10,18.40,1.49,5003
5307,50,3,11,14.10,1.40,1.41,5003
5308,50,3,12,7.80,-5.90,0.96,5003
5309,50,4,1,-2.40,-16.80,0.57,5004
5310,50,4,2,4.70,-12.60,0.59,5004
5311,50,4,3,15.00,-6.80,0.41,5004
5312,50,4,4,33.90,12.00,0.45,5004
5313,50,4,5,53.10,31.70,0.71,5004
5314,50,4,6,66.60,45.10,1.54,5004
5315,50,4,7,68.00,47.70,2.46,5004
5316,50,4,8,60.60,41.30,2.51,5004
5317,50,4,9,47.00,29.90,1.35,5004
5318,50,4,10,25.70,12.50,1.08,5004
5319,50,4,11,6.60,-6.10,0.79,5004
5320,50,4,12,0.70,-12.20,0.68,5004
5321,50,5,1,7.30,-6.60,1.43,5005
5322,50,5,2,15.80,-2.40,1.32,5005
5323,50,5,3,23.00,0.50,1.07,5005
5324,50,5,4,37.60,16.50,0.96,5005
5325,50,5,5,50.60,29.70,1.48,5005
5326,50,5,6,60.10,39.50,2.81,5005
5327,50,5,7,62.00,43.10,3.76,5005
5328,50,5,8,57.30,39.40,3.96,5005
5329,50,5,9,46.90,30.20,3.20,5005
5330,50,5,10,30.70,16.10,2.32,5005
5331,50,5,11,15.30,1.40,1.66,5005
5332,50,5,12,10.40,-3.50,1.47,5005
5333,50,6,1,20.90,8.60,3.36,5006
5334,50,6,2,26.00,11.90,3.20,5006
5335,50,6,3,30.20,12.90,2.61,5006
5336,50,6,4,39.80,22.90,2.41,5006
5337,50,6,5,50.40,31.70,2.54,5006
5338,50,6,6,58.30,40.40,2.61,5006
5339,50,6,7,60.70,44.90,3.96,5006
5340,50,6,8,58.30,43.10,5.62,5006
5341,50,6,9,49.40,35.50,7.13,5006
5342,50,6,10,37.40,24.90,5.66,5006
5343,50,6,11,26.70,14.90,4.40,5006
5344,50,6,12,23.40,11.20,4.32,5006
5345,50,7,1,22.40,8.50,1.93,5007
5346,50,7,2,28.10,13.00,1.85,5007
5347,50,7,3,30.30,13.30,1.63,5007
5348,50,7,4,40.90,24.80,1.73,5007
5349,50,7,5,51.50,33.50,2.34,5007
5350,50,7,6,59.30,41.30,2.66,5007
5351,50,7,7,61.90,46.20,3.38,5007
5352,50,7,8,59.80,45.10,4.49,5007
5353,50,7,9,52.40,38.50,5.20,5007
5354,50,7,10,40.50,27.40,3.46,5007
5355,50,7,11,30.00,17.60,3.20,5007
5356,50,7,12,24.50,11.20,2.20,5007
5357,50,8,1,29.10,18.30,8.19,5008
5358,50,8,2,32.30,20.20,6.96,5008
5359,50,8,3,34.40,20.00,5.95,5008
5360,50,8,4,41.10,27.70,5.63,5008
5361,50,8,5,49.20,33.80,6.10,5008
5362,50,8,6,54.90,40.20,4.03,5008
5363,50,8,7,58.80,45.10,4.56,5008
5364,50,8,8,58.50,45.30,6.71,5008
5365,50,8,9,52.10,39.70,10.74,5008
5366,50,8,10,42.70,30.90,10.68,5008
5367,50,8,11,34.60,24.30,9.32,5008
5368,50,8,12,30.40,19.50,9.14,5008
5369,50,9,1,25.40,14.80,14.49,5009
5370,50,9,2,29.10,16.30,11.53,5009
5371,50,9,3,32.50,17.70,10.22,5009
5372,50,9,4,40.30,24.80,9.05,5009
5373,50,9,5,48.50,32.60,9.18,5009
5374,50,9,6,54.00,39.80,6.54,5009
5375,50,9,7,56.30,43.70,8.90,5009
5376,50,9,8,55.80,43.10,15.69,5009
5377,50,9,9,49.30,37.00,22.75,5009
5378,50,9,10,40.30,28.40,21.46,5009
5379,50,9,11,30.20,19.90,16.33,5009
5380,50,9,12,27.10,17.10,16.10,5009
5381,50,10,1,22.00,11.00,8.95,5010
5382,50,10,2,25.30,12.60,6.59,5010
5383,50,10,3,29.40,15.70,6.05,5010
5384,50,10,4,39.20,24.00,4.18,5010
5385,50,10,5,49.00,33.00,3.44,5010
5386,50,10,6,54.60,40.70,3.18,5010
5387,50,10,7,56.50,43.80,3.99,5010
5388,50,10,8,55.50,43.70,6.18,5010
5389,50,10,9,47.80,37.00,11.01,5010
5390,50,10,10,38.30,27.30,11.64,5010
5391,50,10,11,27.50,17.50,9.84,5010
5392,50,10,12,24.10,13.60,11.41,5010
5393,50,11,1,27.40,17.50,17.48,5011
5394,50,11,2,29.60,18.40,12.16,5011
5395,50,11,3,33.10,21.10,12.07,5011
5396,50,11,4,41.10,27.70,9.51,5011
5397,50,11,5,49.10,35.60,8.62,5011
5398,50,11,6,54.30,42.30,6.68,5011
5399,50,11,7,55.80,43.80,9.87,5011
5400,50,11,8,55.90,44.30,16.06,5011
5401,50,11,9,49.50,39.30,24.61,5011
5402,50,11,10,41.20,31.90,22.28,5011
5403,50,11,11,31.70,23.50,18.27,5011
5404,50,11,12,28.70,19.80,18.26,5011
5405,50,12,1,34.20,25.00,15.48,5012
5406,50,12,2,35.60,25.40,10.57,5012
5407,50,12,3,38.80,27.30,10.87,5012
5408,50,12,4,45.50,32.90,9.37,5012
5409,50,12,5,53.10,39.80,7.59,5012
5410,50,12,6,57.80,45.90,5.96,5012
5411,50,12,7,60.00,49.00,7.39,5012
5412,50,12,8,60.40,49.30,11.18,5012
5413,50,12,9,54.60,44.60,16.73,5012
5414,50,12,10,46.10,36.70,18.65,5012
5415,50,12,11,37.90,29.60,16.48,5012
5416,50,12,12,34.60,26.00,16.49,5012
5417,50,13,1,32.20,23.80,5.15,5013
5418,50,13,2,34.00,25.20,4.41,5013
5419,50,13,3,34.30,24.70,4.09,5013
5420,50,13,4,39.00,29.60,3.29,5013
5421,50,13,5,44.80,34.60,3.36,5013
5422,50,13,6,50.40,40.70,3.17,5013
5423,50,13,7,54.80,45.50,3.63,5013
5424,50,13,8,55.80,47.30,4.89,5013
5425,50,13,9,51.60,42.90,6.18,5013
5426,50,13,10,44.40,35.60,7.03,5013
5427,50,13,11,38.60,30.10,5.94,5013
5428,50,13,12,34.20,25.70,6.04,5013
